created virtual environment CPython3.6.10.final.0-64 in 14197ms
  creator CPython3Posix(dest=/localscratch/orfanos.26527434.0/env, clear=False, global=False)
  seeder FromAppData(download=False, pip=latest, setuptools=latest, wheel=latest, via=copy, app_data_dir=/home/orfanos/.local/share/virtualenv/seed-app-data/v1.0.1)
  activators BashActivator,CShellActivator,FishActivator,PowerShellActivator,PythonActivator,XonshActivator
Ignoring pip: markers 'python_version < "3"' don't match your environment
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx512, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pip-21.2.3+computecanada-py3-none-any.whl
Installing collected packages: pip
  Attempting uninstall: pip
    Found existing installation: pip 20.0.2
    Uninstalling pip-20.0.2:
      Successfully uninstalled pip-20.0.2
Successfully installed pip-21.2.3+computecanada
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx512, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/torch-1.6.0+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/bayesian_optimization-1.2.0-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/cloudpickle-1.6.0+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/future-0.18.2+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/gym-0.18.0+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/box2d_py-2.3.5+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/joblib-1.0.1+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pandas-1.0.3+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/Pillow-7.2.0+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pyglet-1.5.0+computecanada-py2.py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/scikit_learn-0.24.1+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/scipy-1.4.1+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/threadpoolctl-2.1.0+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/matplotlib-3.3.4+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/numpy-1.19.5+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/python_dateutil-2.8.2+computecanada-py2.py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pytz-2021.3+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pyparsing-2.4.7+computecanada-py2.py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/kiwisolver-1.3.1+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/cycler-0.10.0+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/six-1.16.0+computecanada-py2.py3-none-any.whl
Installing collected packages: numpy, threadpoolctl, six, scipy, joblib, future, scikit-learn, pytz, python-dateutil, pyparsing, pyglet, Pillow, kiwisolver, cycler, cloudpickle, torch, pandas, matplotlib, gym, Box2d-py, bayesian-optimization
Successfully installed Box2d-py-2.3.5+computecanada Pillow-7.2.0+computecanada bayesian-optimization-1.2.0 cloudpickle-1.6.0+computecanada cycler-0.10.0+computecanada future-0.18.2+computecanada gym-0.18.0+computecanada joblib-1.0.1+computecanada kiwisolver-1.3.1+computecanada matplotlib-3.3.4+computecanada numpy-1.19.5+computecanada pandas-1.0.3+computecanada pyglet-1.5.0+computecanada pyparsing-2.4.7+computecanada python-dateutil-2.8.2+computecanada pytz-2021.3+computecanada scikit-learn-0.24.1+computecanada scipy-1.4.1+computecanada six-1.16.0+computecanada threadpoolctl-2.1.0+computecanada torch-1.6.0+computecanada
hello
5
5
State shape:  (8,)
Number of actions:  4

Episode 1	Average Score: -108.02 	steps: 81.00
Episode 2	Average Score: -114.49 	steps: 146.00
Episode 3	Average Score: -103.67 	steps: 254.00
Episode 4	Average Score: -104.66 	steps: 332.00
Episode 5	Average Score: -97.29 	steps: 404.00
Episode 6	Average Score: -95.23 	steps: 478.00
Episode 7	Average Score: -77.32 	steps: 557.00
Episode 8	Average Score: -77.84 	steps: 628.00
Episode 9	Average Score: -65.43 	steps: 730.00
Episode 10	Average Score: -93.13 	steps: 846.00
Episode 11	Average Score: -95.03 	steps: 943.00
Episode 12	Average Score: -95.66 	steps: 1070.00
Episode 13	Average Score: -97.47 	steps: 1158.00
Episode 14	Average Score: -99.39 	steps: 1229.00
Episode 15	Average Score: -115.45 	steps: 1341.00
Episode 16	Average Score: -120.71 	steps: 1430.00
Episode 17	Average Score: -139.04 	steps: 1521.00
Episode 18	Average Score: -137.12 	steps: 1592.00
Episode 19	Average Score: -136.50 	steps: 1693.00
Episode 20	Average Score: -133.32 	steps: 1765.00
Episode 21	Average Score: -137.97 	steps: 1858.00
Episode 22	Average Score: -141.02 	steps: 1978.00
Episode 23	Average Score: -150.66 	steps: 2067.00
Episode 24	Average Score: -152.28 	steps: 2170.00
Episode 25	Average Score: -153.08 	steps: 2307.00
Episode 26	Average Score: -149.90 	steps: 2397.00
Episode 27	Average Score: -144.52 	steps: 2513.00
Episode 28	Average Score: -150.18 	steps: 2601.00
Episode 29	Average Score: -160.06 	steps: 2703.00
Episode 30	Average Score: -156.67 	steps: 2780.00
Episode 31	Average Score: -160.55 	steps: 2946.00
Episode 32	Average Score: -163.64 	steps: 3058.00
Episode 33	Average Score: -164.27 	steps: 3137.00
Episode 34	Average Score: -168.98 	steps: 3217.00
Episode 35	Average Score: -175.71 	steps: 3357.00
Episode 36	Average Score: -173.47 	steps: 3477.00
Episode 37	Average Score: -172.01 	steps: 3574.00
Episode 38	Average Score: -175.12 	steps: 3663.00
Episode 39	Average Score: -172.34 	steps: 3818.00
Episode 40	Average Score: -169.31 	steps: 3890.00
Episode 41	Average Score: -170.03 	steps: 4040.00
Episode 42	Average Score: -168.49 	steps: 4139.00
Episode 43	Average Score: -164.92 	steps: 4217.00
Episode 188	Average Score: -116.90 	steps: 29284.00
Episode 189	Average Score: -115.98 	steps: 29402.00
Episode 190	Average Score: -115.90 	steps: 29666.00
Episode 191	Average Score: -113.92 	steps: 29945.00
Episode 192	Average Score: -113.55 	steps: 30192.00
Episode 193	Average Score: -110.16 	steps: 31192.00
Episode 194	Average Score: -110.91 	steps: 31677.00
Episode 195	Average Score: -112.75 	steps: 32103.00
Episode 196	Average Score: -111.24 	steps: 32623.00
Episode 197	Average Score: -112.15 	steps: 32831.00
Episode 198	Average Score: -110.47 	steps: 32936.00
Episode 199	Average Score: -110.15 	steps: 33212.00
Episode 200	Average Score: -108.90 	steps: 33530.00
Episode 200	Average Score: -108.90 	steps: 33530.00

Episode 201	Average Score: -108.89 	steps: 33710.00
Episode 202	Average Score: -108.16 	steps: 33820.00
Episode 203	Average Score: -109.45 	steps: 34116.00
Episode 204	Average Score: -109.53 	steps: 34281.00
Episode 205	Average Score: -109.38 	steps: 34744.00
Episode 206	Average Score: -110.04 	steps: 34961.00
Episode 207	Average Score: -110.83 	steps: 35090.00
Episode 208	Average Score: -112.74 	steps: 35378.00
Episode 209	Average Score: -112.06 	steps: 35676.00
Episode 210	Average Score: -110.80 	steps: 36146.00
Episode 211	Average Score: -109.66 	steps: 36572.00
Episode 212	Average Score: -109.67 	steps: 37048.00
Episode 213	Average Score: -109.87 	steps: 37335.00
Episode 214	Average Score: -108.91 	steps: 37896.00
Episode 215	Average Score: -108.35 	steps: 38236.00
Episode 216	Average Score: -105.79 	steps: 39236.00
Episode 217	Average Score: -105.65 	steps: 39509.00
Episode 218	Average Score: -106.62 	steps: 40413.00
Episode 219	Average Score: -106.66 	steps: 40608.00
Episode 220	Average Score: -106.96 	steps: 40973.00
Episode 221	Average Score: -106.52 	steps: 41299.00
Episode 222	Average Score: -106.97 	steps: 41648.00
Episode 223	Average Score: -107.99 	steps: 41977.00
Episode 224	Average Score: -106.45 	steps: 42185.00
Episode 225	Average Score: -105.40 	steps: 42396.00
Episode 226	Average Score: -105.79 	steps: 42779.00
Episode 227	Average Score: -104.02 	steps: 42941.00
Episode 228	Average Score: -103.10 	steps: 43153.00
Episode 229	Average Score: -100.35 	steps: 43489.00
Episode 230	Average Score: -99.34 	steps: 43793.00
Episode 231	Average Score: -100.22 	steps: 44311.00
Episode 232	Average Score: -99.40 	steps: 45311.00
Episode 233	Average Score: -100.02 	steps: 45811.00
Episode 234	Average Score: -99.47 	steps: 46116.00
Episode 235	Average Score: -98.25 	steps: 47116.00
Episode 236	Average Score: -97.92 	steps: 47464.00
Episode 237	Average Score: -97.02 	steps: 47692.00
Episode 238	Average Score: -99.25 	steps: 48158.00
Episode 239	Average Score: -97.95 	steps: 48282.00
Episode 240	Average Score: -98.49 	steps: 48799.00
Episode 241	Average Score: -96.12 	steps: 49045.00
Episode 242	Average Score: -96.03 	steps: 49384.00
Episode 243	Average Score: -98.97 	steps: 50118.00
Episode 244	Average Score: -97.57 	steps: 51118.00
Episode 245	Average Score: -99.26 	steps: 51513.00
Episode 246	Average Score: -96.84 	steps: 51857.00
Episode 247	Average Score: -96.95 	steps: 52407.00
Episode 248	Average Score: -99.42 	steps: 52746.00
Episode 249	Average Score: -99.39 	steps: 53145.00
Episode 250	Average Score: -99.98 	steps: 54145.00
Episode 251	Average Score: -98.01 	steps: 54307.00
Episode 252	Average Score: -98.21 	steps: 54601.00
Episode 253	Average Score: -97.88 	steps: 55601.00
Episode 254	Average Score: -99.04 	steps: 55716.00
Episode 255	Average Score: -97.19 	steps: 55916.00
Episode 256	Average Score: -97.22 	steps: 56448.00
Episode 257	Average Score: -94.32 	steps: 57448.00
Episode 258	Average Score: -94.73 	steps: 57872.00
Episode 259	Average Score: -93.34 	steps: 58872.00
Episode 260	Average Score: -93.46 	steps: 59128.00
Episode 261	Average Score: -92.64 	steps: 60128.00
Episode 262	Average Score: -91.98 	steps: 60219.00
Episode 263	Average Score: -90.42 	steps: 60415.00
Episode 264	Average Score: -89.62 	steps: 61415.00
Episode 265	Average Score: -89.41 	steps: 61772.00
Episode 266	Average Score: -88.15 	steps: 61952.00
Episode 267	Average Score: -86.49 	steps: 62952.00
Episode 268	Average Score: -85.43 	steps: 63952.00
Episode 269	Average Score: -86.69 	steps: 64492.00
Episode 270	Average Score: -86.05 	steps: 64657.00
Episode 271	Average Score: -86.22 	steps: 65657.00
Episode 272	Average Score: -88.07 	steps: 66212.00
Episode 273	Average Score: -89.71 	steps: 66977.00
Episode 274	Average Score: -88.27 	steps: 67084.00
Episode 275	Average Score: -87.23 	steps: 68084.00
Episode 276	Average Score: -87.63 	steps: 68328.00
Episode 277	Average Score: -87.26 	steps: 69328.00
Episode 278	Average Score: -86.20 	steps: 70328.00
Episode 279	Average Score: -85.70 	steps: 71328.00
Episode 280	Average Score: -83.03 	steps: 72328.00
Episode 281	Average Score: -82.68 	steps: 73328.00
Episode 282	Average Score: -85.48 	steps: 74328.00
Episode 283	Average Score: -84.90 	steps: 75328.00
Episode 284	Average Score: -87.82 	steps: 76132.00
Episode 285	Average Score: -89.13 	steps: 76288.00
Episode 286	Average Score: -89.29 	steps: 77288.00
Episode 287	Average Score: -89.67 	steps: 78288.00
Episode 288	Average Score: -89.79 	steps: 79288.00
Episode 289	Average Score: -90.24 	steps: 80288.00
Episode 290	Average Score: -89.86 	steps: 81288.00
Episode 291	Average Score: -90.08 	steps: 81383.00
Episode 292	Average Score: -89.01 	steps: 82383.00
Episode 293	Average Score: -89.82 	steps: 82560.00
Episode 294	Average Score: -87.84 	steps: 83560.00
Episode 295	Average Score: -84.74 	steps: 83699.00
Episode 296	Average Score: -84.81 	steps: 84699.00
Episode 297	Average Score: -84.36 	steps: 84958.00
Episode 298	Average Score: -83.89 	steps: 85958.00
Episode 299	Average Score: -86.23 	steps: 86682.00
Episode 300	Average Score: -84.94 	steps: 87682.00
Episode 300	Average Score: -84.94 	steps: 87682.00

Episode 301	Average Score: -83.38 	steps: 88682.00
Episode 302	Average Score: -85.45 	steps: 88907.00
Episode 303	Average Score: -85.11 	steps: 89907.00
Episode 304	Average Score: -84.67 	steps: 90907.00
Episode 305	Average Score: -85.61 	steps: 91851.00
Episode 306	Average Score: -84.82 	steps: 92851.00
Episode 307	Average Score: -83.29 	steps: 93851.00
Episode 308	Average Score: -80.78 	steps: 94851.00
Episode 309	Average Score: -80.40 	steps: 95851.00
Episode 310	Average Score: -79.86 	steps: 96851.00
Episode 311	Average Score: -80.07 	steps: 97851.00
Episode 312	Average Score: -77.89 	steps: 98851.00
Episode 313	Average Score: -78.05 	steps: 99851.00
Episode 314	Average Score: -76.65 	steps: 100851.00
Episode 315	Average Score: -73.88 	steps: 101851.00
Episode 316	Average Score: -74.99 	steps: 102851.00
Episode 317	Average Score: -74.57 	steps: 103851.00
Episode 318	Average Score: -72.65 	steps: 104851.00
Episode 319	Average Score: -72.42 	steps: 105851.00
Episode 320	Average Score: -71.51 	steps: 106851.00
Episode 321	Average Score: -69.70 	steps: 107851.00
Episode 322	Average Score: -68.58 	steps: 108851.00
Episode 323	Average Score: -66.43 	steps: 109851.00
Episode 324	Average Score: -67.93 	steps: 110009.00
Episode 325	Average Score: -67.75 	steps: 111009.00
Episode 326	Average Score: -67.73 	steps: 112009.00
Episode 327	Average Score: -68.36 	steps: 113009.00
Episode 328	Average Score: -67.69 	steps: 114009.00
Episode 329	Average Score: -67.59 	steps: 115009.00
Episode 330	Average Score: -66.53 	steps: 116009.00
Episode 331	Average Score: -65.56 	steps: 117009.00
Episode 332	Average Score: -65.70 	steps: 118009.00
Episode 333	Average Score: -65.05 	steps: 119009.00
Episode 334	Average Score: -65.07 	steps: 120009.00
Episode 335	Average Score: -65.11 	steps: 121009.00
Episode 336	Average Score: -64.95 	steps: 122009.00
Episode 337	Average Score: -64.92 	steps: 123009.00
Episode 338	Average Score: -62.59 	steps: 124009.00
Episode 339	Average Score: -63.35 	steps: 125009.00
Episode 340	Average Score: -62.17 	steps: 126009.00
Episode 341	Average Score: -62.72 	steps: 127009.00
Episode 342	Average Score: -62.71 	steps: 128009.00
Episode 343	Average Score: -59.19 	steps: 129009.00
Episode 344	Average Score: -59.72 	steps: 130009.00
Episode 345	Average Score: -57.53 	steps: 131009.00
Episode 346	Average Score: -57.01 	steps: 132009.00
Episode 347	Average Score: -55.36 	steps: 133009.00
Episode 348	Average Score: -52.75 	steps: 134009.00
Episode 349	Average Score: -52.13 	steps: 135009.00
Episode 350	Average Score: -51.36 	steps: 136009.00
Episode 351	Average Score: -51.70 	steps: 137009.00
Episode 352	Average Score: -51.64 	steps: 138009.00
Episode 353	Average Score: -51.37 	steps: 139009.00
Episode 354	Average Score: -48.93 	steps: 140009.00
Episode 355	Average Score: -49.40 	steps: 141009.00
Episode 356	Average Score: -48.61 	steps: 142009.00
Episode 357	Average Score: -48.39 	steps: 143009.00
Episode 358	Average Score: -48.63 	steps: 144009.00
Episode 359	Average Score: -47.77 	steps: 145009.00
Episode 360	Average Score: -47.02 	steps: 146009.00
Episode 361	Average Score: -47.46 	steps: 147009.00
Episode 362	Average Score: -47.52 	steps: 148009.00
Episode 363	Average Score: -47.83 	steps: 149009.00
Episode 364	Average Score: -48.10 	steps: 150009.00
Episode 365	Average Score: -46.96 	steps: 151009.00
Episode 366	Average Score: -48.75 	steps: 151278.00
Episode 367	Average Score: -48.53 	steps: 152278.00
Episode 368	Average Score: -48.17 	steps: 153278.00
Episode 369	Average Score: -45.63 	steps: 154278.00
Episode 370	Average Score: -45.31 	steps: 155278.00
Episode 371	Average Score: -44.98 	steps: 156278.00
Episode 372	Average Score: -41.88 	steps: 157278.00
Episode 373	Average Score: -39.53 	steps: 158278.00
Episode 374	Average Score: -40.22 	steps: 159278.00
Episode 375	Average Score: -39.80 	steps: 160278.00
Episode 376	Average Score: -39.04 	steps: 161278.00
Episode 377	Average Score: -38.50 	steps: 162278.00
Episode 378	Average Score: -38.77 	steps: 163278.00
Episode 379	Average Score: -38.10 	steps: 164278.00
Episode 380	Average Score: -38.51 	steps: 165278.00
Episode 381	Average Score: -38.75 	steps: 166278.00
Episode 382	Average Score: -38.20 	steps: 167278.00
Episode 383	Average Score: -37.83 	steps: 168278.00
Episode 384	Average Score: -34.95 	steps: 169278.00
Episode 385	Average Score: -32.87 	steps: 170278.00
Episode 386	Average Score: -32.90 	steps: 171278.00
Episode 387	Average Score: -32.59 	steps: 172278.00
Episode 388	Average Score: -31.85 	steps: 173278.00
Episode 389	Average Score: -31.32 	steps: 174278.00
Episode 390	Average Score: -31.10 	steps: 175278.00
Episode 391	Average Score: -30.77 	steps: 176278.00
Episode 392	Average Score: -30.96 	steps: 177278.00
Episode 393	Average Score: -30.56 	steps: 178278.00
Episode 394	Average Score: -30.77 	steps: 179278.00
Episode 395	Average Score: -31.07 	steps: 180278.00
Episode 396	Average Score: -30.42 	steps: 181278.00
Episode 397	Average Score: -30.32 	steps: 182278.00
Episode 398	Average Score: -29.69 	steps: 183278.00
Episode 399	Average Score: -27.24 	steps: 184278.00
Episode 400	Average Score: -27.60 	steps: 185278.00
Episode 400	Average Score: -27.60 	steps: 185278.00

Episode 401	Average Score: -27.33 	steps: 186278.00
Episode 402	Average Score: -24.79 	steps: 187278.00
Episode 403	Average Score: -24.34 	steps: 188278.00
Episode 404	Average Score: -24.64 	steps: 189278.00
Episode 405	Average Score: -23.29 	steps: 189438.00
Episode 406	Average Score: -23.29 	steps: 190438.00
Episode 407	Average Score: -22.67 	steps: 191438.00
Episode 408	Average Score: -22.58 	steps: 192438.00
Episode 409	Average Score: -22.64 	steps: 193438.00
Episode 410	Average Score: -22.23 	steps: 194438.00
Episode 411	Average Score: -21.65 	steps: 195438.00
Episode 412	Average Score: -22.39 	steps: 196438.00
Episode 413	Average Score: -21.76 	steps: 197438.00
Episode 414	Average Score: -21.89 	steps: 198438.00
Episode 415	Average Score: -21.97 	steps: 199438.00
Episode 416	Average Score: -21.81 	steps: 200438.00
Episode 417	Average Score: -21.71 	steps: 201438.00
Episode 418	Average Score: -21.72 	steps: 202438.00
Episode 419	Average Score: -21.56 	steps: 203438.00
Episode 420	Average Score: -21.31 	steps: 204438.00
Episode 421	Average Score: -21.43 	steps: 205438.00
Episode 422	Average Score: -20.90 	steps: 206438.00
Episode 423	Average Score: -20.55 	steps: 207438.00
Episode 424	Average Score: -18.69 	steps: 208438.00
Episode 425	Average Score: -16.60 	steps: 209021.00
Episode 426	Average Score: -16.73 	steps: 210021.00
Episode 427	Average Score: -16.68 	steps: 211021.00
Episode 428	Average Score: -16.72 	steps: 212021.00
Episode 429	Average Score: -15.03 	steps: 212900.00
Episode 430	Average Score: -15.04 	steps: 213900.00
Episode 431	Average Score: -15.11 	steps: 214900.00
Episode 432	Average Score: -14.56 	steps: 215900.00
Episode 433	Average Score: -14.05 	steps: 216900.00
Episode 434	Average Score: -13.73 	steps: 217900.00
Episode 435	Average Score: -14.26 	steps: 218900.00
Episode 436	Average Score: -13.99 	steps: 219900.00
Episode 437	Average Score: -13.96 	steps: 220900.00
Episode 438	Average Score: -13.44 	steps: 221900.00
Episode 439	Average Score: -13.29 	steps: 222900.00
Episode 440	Average Score: -12.91 	steps: 223900.00
Episode 441	Average Score: -12.36 	steps: 224900.00
Episode 442	Average Score: -11.91 	steps: 225900.00
Episode 443	Average Score: -12.31 	steps: 226900.00
Episode 444	Average Score: -11.91 	steps: 227900.00
Episode 445	Average Score: -11.37 	steps: 228900.00
Episode 446	Average Score: -11.63 	steps: 229900.00
Episode 447	Average Score: -11.53 	steps: 230900.00
Episode 448	Average Score: -11.53 	steps: 231900.00
Episode 449	Average Score: -11.78 	steps: 232900.00
Episode 450	Average Score: -12.07 	steps: 233900.00
Episode 451	Average Score: -9.70 	steps: 234453.00
Episode 452	Average Score: -9.31 	steps: 235453.00
Episode 453	Average Score: -8.78 	steps: 236453.00
Episode 454	Average Score: -9.34 	steps: 237453.00
Episode 455	Average Score: -9.50 	steps: 238453.00
Episode 456	Average Score: -9.51 	steps: 239453.00
Episode 457	Average Score: -10.01 	steps: 240453.00
Episode 458	Average Score: -9.36 	steps: 241453.00
Episode 459	Average Score: -9.59 	steps: 242453.00
Episode 460	Average Score: -9.58 	steps: 243453.00
Episode 461	Average Score: -9.47 	steps: 244453.00
Episode 462	Average Score: -10.75 	steps: 245372.00
Episode 463	Average Score: -7.91 	steps: 245751.00
Episode 464	Average Score: -8.02 	steps: 246751.00
Episode 465	Average Score: -8.33 	steps: 247751.00
Episode 466	Average Score: -6.18 	steps: 248751.00
Episode 467	Average Score: -6.39 	steps: 249751.00
Episode 468	Average Score: -6.23 	steps: 250751.00
Episode 469	Average Score: -6.19 	steps: 251751.00
Episode 470	Average Score: -6.63 	steps: 252751.00
Episode 471	Average Score: -6.40 	steps: 253751.00
Episode 472	Average Score: -6.42 	steps: 254751.00
Episode 473	Average Score: -6.48 	steps: 255751.00
Episode 474	Average Score: -6.04 	steps: 256751.00
Episode 475	Average Score: -6.11 	steps: 257751.00
Episode 476	Average Score: -6.34 	steps: 258751.00
Episode 477	Average Score: -6.07 	steps: 259751.00
Episode 478	Average Score: -6.19 	steps: 260751.00
Episode 479	Average Score: -6.45 	steps: 261751.00
Episode 480	Average Score: -7.17 	steps: 262751.00
Episode 481	Average Score: -10.23 	steps: 263733.00
Episode 482	Average Score: -9.93 	steps: 264733.00
Episode 483	Average Score: -10.53 	steps: 265413.00
Episode 484	Average Score: -9.66 	steps: 266413.00
Episode 485	Average Score: -9.50 	steps: 267413.00
Episode 486	Average Score: -9.17 	steps: 268413.00
Episode 487	Average Score: -8.51 	steps: 269413.00
Episode 488	Average Score: -8.93 	steps: 270413.00
Episode 489	Average Score: -8.81 	steps: 271413.00
Episode 490	Average Score: -8.58 	steps: 272413.00
Episode 491	Average Score: -8.16 	steps: 273413.00
Episode 492	Average Score: -8.17 	steps: 274413.00
Episode 493	Average Score: -8.13 	steps: 275413.00
Episode 494	Average Score: -7.42 	steps: 276413.00
Episode 495	Average Score: -7.64 	steps: 277413.00
Episode 496	Average Score: -7.28 	steps: 278413.00
Episode 497	Average Score: -7.06 	steps: 279413.00
Episode 498	Average Score: -7.64 	steps: 280413.00
Episode 499	Average Score: -5.03 	steps: 280951.00
Episode 500	Average Score: -4.81 	steps: 281951.00
Episode 500	Average Score: -4.81 	steps: 281951.00

Episode 501	Average Score: -4.05 	steps: 282951.00
Episode 502	Average Score: -4.04 	steps: 283951.00
Episode 503	Average Score: -3.95 	steps: 284951.00
Episode 504	Average Score: -3.90 	steps: 285951.00
Episode 505	Average Score: -3.05 	steps: 286951.00
Episode 506	Average Score: -1.66 	steps: 287942.00
Episode 507	Average Score: -2.00 	steps: 288942.00
Episode 508	Average Score: -1.98 	steps: 289942.00
Episode 509	Average Score: -1.62 	steps: 290942.00
Episode 510	Average Score: -1.58 	steps: 291942.00
Episode 511	Average Score: -1.13 	steps: 292942.00
Episode 512	Average Score: -0.44 	steps: 293942.00
Episode 513	Average Score: 0.11 	steps: 294942.00
Episode 514	Average Score: -0.01 	steps: 295942.00
Episode 515	Average Score: -0.29 	steps: 296942.00
Episode 516	Average Score: 0.23 	steps: 297942.00
Episode 517	Average Score: 0.40 	steps: 298942.00
Episode 518	Average Score: 0.40 	steps: 299942.00
Episode 519	Average Score: 0.44 	steps: 300942.00
Episode 520	Average Score: 0.66 	steps: 301942.00
Episode 521	Average Score: 0.63 	steps: 302942.00
Episode 522	Average Score: 2.34 	steps: 303864.00
Episode 523	Average Score: 2.54 	steps: 304864.00
Episode 524	Average Score: 2.37 	steps: 305864.00
Episode 525	Average Score: 0.32 	steps: 306864.00
Episode 526	Average Score: 0.67 	steps: 307864.00
Episode 527	Average Score: 0.74 	steps: 308864.00
Episode 528	Average Score: 0.83 	steps: 309864.00
Episode 529	Average Score: -0.43 	steps: 310864.00
Episode 530	Average Score: -0.17 	steps: 311864.00
Episode 531	Average Score: 0.66 	steps: 312864.00
Episode 532	Average Score: 0.99 	steps: 313864.00
Episode 533	Average Score: 1.22 	steps: 314864.00
Episode 534	Average Score: 1.40 	steps: 315864.00
Episode 535	Average Score: 3.55 	steps: 316695.00
Episode 536	Average Score: 3.80 	steps: 317695.00
Episode 537	Average Score: 5.40 	steps: 318661.00
Episode 538	Average Score: 4.62 	steps: 319661.00
Episode 539	Average Score: 5.16 	steps: 320661.00
Episode 540	Average Score: 6.81 	steps: 321513.00
Episode 541	Average Score: 6.69 	steps: 322513.00
Episode 542	Average Score: 8.12 	steps: 323233.00
Episode 543	Average Score: 8.92 	steps: 324233.00
Episode 544	Average Score: 8.56 	steps: 325233.00
Episode 545	Average Score: 8.38 	steps: 326233.00
Episode 546	Average Score: 9.63 	steps: 327207.00
Episode 547	Average Score: 11.88 	steps: 327810.00
Episode 548	Average Score: 13.75 	steps: 328723.00
Episode 549	Average Score: 15.30 	steps: 329660.00
Episode 550	Average Score: 17.55 	steps: 330540.00
Episode 551	Average Score: 15.18 	steps: 331540.00
Episode 552	Average Score: 17.17 	steps: 332383.00
Episode 553	Average Score: 18.85 	steps: 333192.00
Episode 554	Average Score: 20.77 	steps: 334043.00
Episode 555	Average Score: 22.22 	steps: 335032.00
Episode 556	Average Score: 24.36 	steps: 335701.00
Episode 557	Average Score: 26.84 	steps: 336412.00
Episode 558	Average Score: 28.07 	steps: 337357.00
Episode 559	Average Score: 30.55 	steps: 337974.00
Episode 560	Average Score: 30.67 	steps: 338974.00
Episode 561	Average Score: 30.65 	steps: 339974.00
Episode 562	Average Score: 32.48 	steps: 340974.00
Episode 563	Average Score: 29.97 	steps: 341074.00
Episode 564	Average Score: 32.46 	steps: 341702.00
Episode 565	Average Score: 34.32 	steps: 342679.00
Episode 566	Average Score: 36.45 	steps: 343285.00
Episode 567	Average Score: 38.85 	steps: 344030.00
Episode 568	Average Score: 39.00 	steps: 345030.00
Episode 569	Average Score: 38.91 	steps: 346030.00
Episode 570	Average Score: 39.56 	steps: 347030.00
Episode 571	Average Score: 42.37 	steps: 347498.00
Episode 572	Average Score: 43.68 	steps: 348490.00
Episode 573	Average Score: 45.43 	steps: 349183.00
Episode 574	Average Score: 47.20 	steps: 349942.00
Episode 575	Average Score: 49.12 	steps: 350895.00
Episode 576	Average Score: 50.95 	steps: 351797.00
Episode 577	Average Score: 50.91 	steps: 352797.00
Episode 578	Average Score: 52.80 	steps: 353759.00
Episode 579	Average Score: 55.72 	steps: 354084.00
