created virtual environment CPython3.6.10.final.0-64 in 815ms
  creator CPython3Posix(dest=/localscratch/orfanos.26526558.0/env, clear=False, global=False)
  seeder FromAppData(download=False, pip=latest, setuptools=latest, wheel=latest, via=copy, app_data_dir=/home/orfanos/.local/share/virtualenv/seed-app-data/v1.0.1)
  activators BashActivator,CShellActivator,FishActivator,PowerShellActivator,PythonActivator,XonshActivator
Ignoring pip: markers 'python_version < "3"' don't match your environment
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx512, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pip-21.2.3+computecanada-py3-none-any.whl
Installing collected packages: pip
  Attempting uninstall: pip
    Found existing installation: pip 20.0.2
    Uninstalling pip-20.0.2:
      Successfully uninstalled pip-20.0.2
Successfully installed pip-21.2.3+computecanada
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx512, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/torch-1.6.0+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/bayesian_optimization-1.2.0-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/cloudpickle-1.6.0+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/future-0.18.2+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/gym-0.18.0+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/box2d_py-2.3.5+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/joblib-1.0.1+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pandas-1.0.3+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/Pillow-7.2.0+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pyglet-1.5.0+computecanada-py2.py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/scikit_learn-0.24.1+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/scipy-1.4.1+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/threadpoolctl-2.1.0+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/matplotlib-3.3.4+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/numpy-1.19.5+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/python_dateutil-2.8.2+computecanada-py2.py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pytz-2021.3+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/pyparsing-2.4.7+computecanada-py2.py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/cycler-0.10.0+computecanada-py3-none-any.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic/kiwisolver-1.3.1+computecanada-cp36-cp36m-linux_x86_64.whl
Processing /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic/six-1.16.0+computecanada-py2.py3-none-any.whl
Installing collected packages: numpy, threadpoolctl, six, scipy, joblib, future, scikit-learn, pytz, python-dateutil, pyparsing, pyglet, Pillow, kiwisolver, cycler, cloudpickle, torch, pandas, matplotlib, gym, Box2d-py, bayesian-optimization
Successfully installed Box2d-py-2.3.5+computecanada Pillow-7.2.0+computecanada bayesian-optimization-1.2.0 cloudpickle-1.6.0+computecanada cycler-0.10.0+computecanada future-0.18.2+computecanada gym-0.18.0+computecanada joblib-1.0.1+computecanada kiwisolver-1.3.1+computecanada matplotlib-3.3.4+computecanada numpy-1.19.5+computecanada pandas-1.0.3+computecanada pyglet-1.5.0+computecanada pyparsing-2.4.7+computecanada python-dateutil-2.8.2+computecanada pytz-2021.3+computecanada scikit-learn-0.24.1+computecanada scipy-1.4.1+computecanada six-1.16.0+computecanada threadpoolctl-2.1.0+computecanada torch-1.6.0+computecanada
hello
2
2
State shape:  (8,)
Number of actions:  4

Episode 1	Average Score: -128.03 	steps: 79.00
Episode 2	Average Score: -122.78 	steps: 175.00
Episode 3	Average Score: -120.96 	steps: 258.00
Episode 4	Average Score: -216.46 	steps: 366.00
Episode 5	Average Score: -206.97 	steps: 474.00
Episode 6	Average Score: -210.00 	steps: 592.00
Episode 7	Average Score: -182.07 	steps: 673.00
Episode 8	Average Score: -179.31 	steps: 799.00
Episode 9	Average Score: -173.72 	steps: 912.00
Episode 10	Average Score: -170.78 	steps: 1059.00
Episode 11	Average Score: -162.81 	steps: 1124.00
Episode 12	Average Score: -156.35 	steps: 1225.00
Episode 13	Average Score: -159.88 	steps: 1337.00
Episode 14	Average Score: -168.36 	steps: 1436.00
Episode 15	Average Score: -163.61 	steps: 1578.00
Episode 16	Average Score: -173.16 	steps: 1711.00
Episode 17	Average Score: -178.07 	steps: 1817.00
Episode 18	Average Score: -180.73 	steps: 1921.00
Episode 19	Average Score: -180.23 	steps: 2031.00
Episode 20	Average Score: -171.45 	steps: 2182.00
Episode 21	Average Score: -170.47 	steps: 2263.00
Episode 22	Average Score: -164.12 	steps: 2395.00
Episode 23	Average Score: -164.70 	steps: 2518.00
Episode 24	Average Score: -174.42 	steps: 2634.00
Episode 25	Average Score: -187.41 	steps: 2755.00
Episode 26	Average Score: -187.21 	steps: 2829.00
Episode 27	Average Score: -188.32 	steps: 2927.00
Episode 28	Average Score: -184.50 	steps: 3033.00
Episode 29	Average Score: -186.83 	steps: 3174.00
Episode 30	Average Score: -186.53 	steps: 3257.00
Episode 31	Average Score: -186.53 	steps: 3383.00
Episode 32	Average Score: -183.82 	steps: 3490.00
Episode 33	Average Score: -185.83 	steps: 3593.00
Episode 34	Average Score: -183.19 	steps: 3678.00
Episode 35	Average Score: -180.69 	steps: 3773.00
Episode 36	Average Score: -178.80 	steps: 3904.00
Episode 37	Average Score: -175.92 	steps: 3990.00
Episode 38	Average Score: -178.41 	steps: 4092.00
Episode 39	Average Score: -181.85 	steps: 4188.00
Episode 40	Average Score: -186.77 	steps: 4282.00
Episode 41	Average Score: -188.71 	steps: 4364.00
Episode 42	Average Score: -188.69 	steps: 4462.00
Episode 43	Average Score: -188.37 	steps: 4606.00
Episode 188	Average Score: -128.58 	steps: 26339.00
Episode 189	Average Score: -128.18 	steps: 26514.00
Episode 190	Average Score: -128.05 	steps: 26709.00
Episode 191	Average Score: -126.85 	steps: 26941.00
Episode 192	Average Score: -127.13 	steps: 27087.00
Episode 193	Average Score: -126.03 	steps: 27495.00
Episode 194	Average Score: -124.79 	steps: 28182.00
Episode 195	Average Score: -124.11 	steps: 28400.00
Episode 196	Average Score: -123.16 	steps: 28622.00
Episode 197	Average Score: -122.44 	steps: 28807.00
Episode 198	Average Score: -121.49 	steps: 29227.00
Episode 199	Average Score: -121.79 	steps: 29498.00
Episode 200	Average Score: -120.67 	steps: 29625.00
Episode 200	Average Score: -120.67 	steps: 29625.00

Episode 201	Average Score: -120.86 	steps: 29809.00
Episode 202	Average Score: -121.77 	steps: 29969.00
Episode 203	Average Score: -121.68 	steps: 30084.00
Episode 204	Average Score: -121.74 	steps: 30270.00
Episode 205	Average Score: -123.79 	steps: 30549.00
Episode 206	Average Score: -123.46 	steps: 30675.00
Episode 207	Average Score: -122.54 	steps: 31669.00
Episode 208	Average Score: -123.61 	steps: 32150.00
Episode 209	Average Score: -124.31 	steps: 32490.00
Episode 210	Average Score: -123.52 	steps: 32610.00
Episode 211	Average Score: -123.37 	steps: 32784.00
Episode 212	Average Score: -123.71 	steps: 33034.00
Episode 213	Average Score: -124.33 	steps: 33260.00
Episode 214	Average Score: -124.07 	steps: 33874.00
Episode 215	Average Score: -123.85 	steps: 34073.00
Episode 216	Average Score: -121.03 	steps: 34272.00
Episode 217	Average Score: -120.50 	steps: 34594.00
Episode 218	Average Score: -119.73 	steps: 35097.00
Episode 219	Average Score: -118.83 	steps: 35490.00
Episode 220	Average Score: -118.43 	steps: 35782.00
Episode 221	Average Score: -116.80 	steps: 36144.00
Episode 222	Average Score: -115.74 	steps: 36476.00
Episode 223	Average Score: -115.22 	steps: 36694.00
Episode 224	Average Score: -114.90 	steps: 36854.00
Episode 225	Average Score: -113.96 	steps: 37062.00
Episode 226	Average Score: -115.69 	steps: 37953.00
Episode 227	Average Score: -117.03 	steps: 38146.00
Episode 228	Average Score: -115.19 	steps: 38348.00
Episode 229	Average Score: -114.96 	steps: 38660.00
Episode 230	Average Score: -115.33 	steps: 38832.00
Episode 231	Average Score: -116.92 	steps: 39075.00
Episode 232	Average Score: -116.02 	steps: 39269.00
Episode 233	Average Score: -115.14 	steps: 39400.00
Episode 234	Average Score: -115.03 	steps: 39562.00
Episode 235	Average Score: -110.72 	steps: 39704.00
Episode 236	Average Score: -109.55 	steps: 39890.00
Episode 237	Average Score: -107.98 	steps: 40052.00
Episode 238	Average Score: -106.32 	steps: 41052.00
Episode 239	Average Score: -106.99 	steps: 41316.00
Episode 240	Average Score: -107.63 	steps: 41655.00
Episode 241	Average Score: -105.68 	steps: 42033.00
Episode 242	Average Score: -104.92 	steps: 42301.00
Episode 243	Average Score: -106.22 	steps: 42726.00
Episode 244	Average Score: -104.29 	steps: 42918.00
Episode 245	Average Score: -104.22 	steps: 43249.00
Episode 246	Average Score: -104.25 	steps: 43443.00
Episode 247	Average Score: -105.71 	steps: 43638.00
Episode 248	Average Score: -104.26 	steps: 43832.00
Episode 249	Average Score: -104.36 	steps: 43994.00
Episode 250	Average Score: -103.93 	steps: 44412.00
Episode 251	Average Score: -101.31 	steps: 45412.00
Episode 252	Average Score: -101.10 	steps: 45754.00
Episode 253	Average Score: -98.90 	steps: 46754.00
Episode 254	Average Score: -99.01 	steps: 47754.00
Episode 255	Average Score: -100.13 	steps: 48097.00
Episode 256	Average Score: -101.42 	steps: 48692.00
Episode 257	Average Score: -98.78 	steps: 49425.00
Episode 258	Average Score: -96.81 	steps: 49624.00
Episode 259	Average Score: -95.54 	steps: 50624.00
Episode 260	Average Score: -97.43 	steps: 51243.00
Episode 261	Average Score: -96.00 	steps: 52243.00
Episode 262	Average Score: -96.64 	steps: 52503.00
Episode 263	Average Score: -96.68 	steps: 52679.00
Episode 264	Average Score: -90.38 	steps: 53679.00
Episode 265	Average Score: -92.99 	steps: 54095.00
Episode 266	Average Score: -94.68 	steps: 54716.00
Episode 267	Average Score: -93.97 	steps: 55015.00
Episode 268	Average Score: -91.36 	steps: 56015.00
Episode 269	Average Score: -94.65 	steps: 56675.00
Episode 270	Average Score: -90.80 	steps: 57675.00
Episode 271	Average Score: -92.05 	steps: 58405.00
Episode 272	Average Score: -92.86 	steps: 58591.00
Episode 273	Average Score: -92.61 	steps: 58726.00
Episode 274	Average Score: -91.98 	steps: 59726.00
Episode 275	Average Score: -90.90 	steps: 60726.00
Episode 276	Average Score: -92.64 	steps: 60917.00
Episode 277	Average Score: -94.68 	steps: 61776.00
Episode 278	Average Score: -96.55 	steps: 62463.00
Episode 279	Average Score: -94.50 	steps: 62754.00
Episode 280	Average Score: -90.86 	steps: 63754.00
Episode 281	Average Score: -88.75 	steps: 64754.00
Episode 282	Average Score: -87.80 	steps: 65754.00
Episode 283	Average Score: -86.47 	steps: 66150.00
Episode 284	Average Score: -86.26 	steps: 67150.00
Episode 285	Average Score: -85.13 	steps: 67365.00
Episode 286	Average Score: -86.43 	steps: 67722.00
Episode 287	Average Score: -86.37 	steps: 67907.00
Episode 288	Average Score: -84.86 	steps: 68907.00
Episode 289	Average Score: -84.69 	steps: 69907.00
Episode 290	Average Score: -84.66 	steps: 70907.00
Episode 291	Average Score: -84.63 	steps: 71907.00
Episode 292	Average Score: -84.03 	steps: 72907.00
Episode 293	Average Score: -83.50 	steps: 73907.00
Episode 294	Average Score: -84.41 	steps: 74523.00
Episode 295	Average Score: -83.36 	steps: 75523.00
Episode 296	Average Score: -84.60 	steps: 75877.00
Episode 297	Average Score: -83.82 	steps: 76877.00
Episode 298	Average Score: -85.11 	steps: 77600.00
Episode 299	Average Score: -84.78 	steps: 78600.00
Episode 300	Average Score: -83.84 	steps: 78777.00
Episode 300	Average Score: -83.84 	steps: 78777.00

Episode 301	Average Score: -84.45 	steps: 79437.00
Episode 302	Average Score: -83.30 	steps: 79562.00
Episode 303	Average Score: -82.94 	steps: 80562.00
Episode 304	Average Score: -83.01 	steps: 81562.00
Episode 305	Average Score: -79.43 	steps: 82562.00
Episode 306	Average Score: -78.21 	steps: 83562.00
Episode 307	Average Score: -79.54 	steps: 84009.00
Episode 308	Average Score: -79.80 	steps: 85009.00
Episode 309	Average Score: -77.80 	steps: 86009.00
Episode 310	Average Score: -78.21 	steps: 86544.00
Episode 311	Average Score: -77.29 	steps: 87544.00
Episode 312	Average Score: -77.70 	steps: 88544.00
Episode 313	Average Score: -76.91 	steps: 89544.00
Episode 314	Average Score: -76.12 	steps: 90544.00
Episode 315	Average Score: -75.35 	steps: 90736.00
Episode 316	Average Score: -75.46 	steps: 91255.00
Episode 317	Average Score: -75.39 	steps: 92255.00
Episode 318	Average Score: -74.30 	steps: 93255.00
Episode 319	Average Score: -73.14 	steps: 94255.00
Episode 320	Average Score: -71.90 	steps: 95255.00
Episode 321	Average Score: -74.68 	steps: 96168.00
Episode 322	Average Score: -74.69 	steps: 97168.00
Episode 323	Average Score: -74.73 	steps: 98168.00
Episode 324	Average Score: -74.34 	steps: 99168.00
Episode 325	Average Score: -74.66 	steps: 99723.00
Episode 326	Average Score: -71.66 	steps: 100723.00
Episode 327	Average Score: -71.82 	steps: 101394.00
Episode 328	Average Score: -72.56 	steps: 102394.00
Episode 329	Average Score: -72.30 	steps: 103394.00
Episode 330	Average Score: -70.57 	steps: 104394.00
Episode 331	Average Score: -68.60 	steps: 104939.00
Episode 332	Average Score: -67.95 	steps: 105108.00
Episode 333	Average Score: -67.71 	steps: 106108.00
Episode 334	Average Score: -68.61 	steps: 106435.00
Episode 335	Average Score: -71.77 	steps: 107140.00
Episode 336	Average Score: -71.83 	steps: 108140.00
Episode 337	Average Score: -72.41 	steps: 109140.00
Episode 338	Average Score: -73.20 	steps: 110140.00
Episode 339	Average Score: -74.46 	steps: 110453.00
Episode 340	Average Score: -76.61 	steps: 111384.00
Episode 341	Average Score: -76.00 	steps: 112384.00
Episode 342	Average Score: -74.95 	steps: 113335.00
Episode 343	Average Score: -72.41 	steps: 114335.00
Episode 344	Average Score: -73.44 	steps: 115335.00
Episode 345	Average Score: -71.25 	steps: 116335.00
Episode 346	Average Score: -70.75 	steps: 117335.00
Episode 347	Average Score: -69.36 	steps: 117772.00
Episode 348	Average Score: -69.84 	steps: 118772.00
Episode 349	Average Score: -68.81 	steps: 119772.00
Episode 350	Average Score: -68.96 	steps: 120772.00
Episode 351	Average Score: -69.82 	steps: 121772.00
Episode 352	Average Score: -71.63 	steps: 122647.00
Episode 353	Average Score: -72.08 	steps: 123647.00
Episode 354	Average Score: -73.02 	steps: 124190.00
Episode 355	Average Score: -69.31 	steps: 125190.00
Episode 356	Average Score: -66.77 	steps: 126190.00
Episode 357	Average Score: -68.17 	steps: 127190.00
Episode 358	Average Score: -68.43 	steps: 128190.00
Episode 359	Average Score: -70.86 	steps: 128614.00
Episode 360	Average Score: -67.75 	steps: 129614.00
Episode 361	Average Score: -68.65 	steps: 130614.00
Episode 362	Average Score: -67.88 	steps: 131614.00
Episode 363	Average Score: -67.44 	steps: 132614.00
Episode 364	Average Score: -67.13 	steps: 133614.00
Episode 365	Average Score: -63.36 	steps: 134614.00
Episode 366	Average Score: -60.58 	steps: 135614.00
Episode 367	Average Score: -60.43 	steps: 136614.00
Episode 368	Average Score: -61.02 	steps: 137614.00
Episode 369	Average Score: -57.65 	steps: 138614.00
Episode 370	Average Score: -59.86 	steps: 139614.00
Episode 371	Average Score: -57.60 	steps: 140614.00
Episode 372	Average Score: -56.24 	steps: 141614.00
Episode 373	Average Score: -57.33 	steps: 142614.00
Episode 374	Average Score: -58.00 	steps: 143614.00
Episode 375	Average Score: -60.66 	steps: 144516.00
Episode 376	Average Score: -58.63 	steps: 145516.00
Episode 377	Average Score: -57.50 	steps: 145962.00
Episode 378	Average Score: -54.88 	steps: 146962.00
Episode 379	Average Score: -54.38 	steps: 147962.00
Episode 380	Average Score: -54.65 	steps: 148962.00
Episode 381	Average Score: -54.44 	steps: 149962.00
Episode 382	Average Score: -55.24 	steps: 150962.00
Episode 383	Average Score: -55.43 	steps: 151962.00
Episode 384	Average Score: -55.15 	steps: 152962.00
Episode 385	Average Score: -55.35 	steps: 153962.00
Episode 386	Average Score: -51.34 	steps: 154899.00
Episode 387	Average Score: -51.44 	steps: 155899.00
Episode 388	Average Score: -51.32 	steps: 156899.00
Episode 389	Average Score: -50.95 	steps: 157899.00
Episode 390	Average Score: -50.98 	steps: 158135.00
Episode 391	Average Score: -51.14 	steps: 159135.00
Episode 392	Average Score: -50.94 	steps: 159417.00
Episode 393	Average Score: -52.21 	steps: 160417.00
Episode 394	Average Score: -51.58 	steps: 161417.00
Episode 395	Average Score: -51.35 	steps: 162417.00
Episode 396	Average Score: -50.60 	steps: 163417.00
Episode 397	Average Score: -50.85 	steps: 164417.00
Episode 398	Average Score: -49.48 	steps: 165417.00
Episode 399	Average Score: -49.95 	steps: 166417.00
Episode 400	Average Score: -50.20 	steps: 167417.00
Episode 400	Average Score: -50.20 	steps: 167417.00

Episode 401	Average Score: -49.63 	steps: 167512.00
Episode 402	Average Score: -50.29 	steps: 167719.00
Episode 403	Average Score: -51.09 	steps: 168719.00
Episode 404	Average Score: -51.26 	steps: 168801.00
Episode 405	Average Score: -52.09 	steps: 169801.00
Episode 406	Average Score: -52.66 	steps: 170417.00
Episode 407	Average Score: -51.28 	steps: 171417.00
Episode 408	Average Score: -50.03 	steps: 172417.00
Episode 409	Average Score: -50.30 	steps: 173417.00
Episode 410	Average Score: -49.47 	steps: 174417.00
Episode 411	Average Score: -49.85 	steps: 175417.00
Episode 412	Average Score: -49.69 	steps: 176417.00
Episode 413	Average Score: -48.60 	steps: 177417.00
Episode 414	Average Score: -49.29 	steps: 178417.00
Episode 415	Average Score: -48.22 	steps: 179333.00
Episode 416	Average Score: -48.58 	steps: 180333.00
Episode 417	Average Score: -48.66 	steps: 181333.00
Episode 418	Average Score: -49.33 	steps: 182333.00
Episode 419	Average Score: -50.53 	steps: 182895.00
Episode 420	Average Score: -50.37 	steps: 183895.00
Episode 421	Average Score: -48.03 	steps: 184895.00
Episode 422	Average Score: -47.57 	steps: 185895.00
Episode 423	Average Score: -46.98 	steps: 186895.00
Episode 424	Average Score: -47.55 	steps: 186981.00
Episode 425	Average Score: -47.51 	steps: 187981.00
Episode 426	Average Score: -48.69 	steps: 188201.00
Episode 427	Average Score: -46.14 	steps: 189201.00
Episode 428	Average Score: -47.46 	steps: 190119.00
Episode 429	Average Score: -48.12 	steps: 190278.00
Episode 430	Average Score: -47.88 	steps: 191278.00
Episode 431	Average Score: -47.92 	steps: 192278.00
Episode 432	Average Score: -48.64 	steps: 193278.00
Episode 433	Average Score: -48.92 	steps: 193431.00
Episode 434	Average Score: -48.99 	steps: 194431.00
Episode 435	Average Score: -45.92 	steps: 195431.00
Episode 436	Average Score: -43.65 	steps: 195948.00
Episode 437	Average Score: -43.04 	steps: 196948.00
Episode 438	Average Score: -43.08 	steps: 197948.00
Episode 439	Average Score: -40.72 	steps: 198948.00
Episode 440	Average Score: -38.47 	steps: 199948.00
Episode 441	Average Score: -36.75 	steps: 200557.00
Episode 442	Average Score: -38.98 	steps: 200635.00
Episode 443	Average Score: -39.32 	steps: 201635.00
Episode 444	Average Score: -39.26 	steps: 202635.00
Episode 445	Average Score: -40.03 	steps: 202794.00
Episode 446	Average Score: -38.89 	steps: 203351.00
Episode 447	Average Score: -38.73 	steps: 204351.00
Episode 448	Average Score: -39.27 	steps: 204452.00
Episode 449	Average Score: -40.50 	steps: 204534.00
Episode 450	Average Score: -40.54 	steps: 205534.00
Episode 451	Average Score: -40.77 	steps: 206534.00
Episode 452	Average Score: -40.98 	steps: 206688.00
Episode 453	Average Score: -41.29 	steps: 206819.00
Episode 454	Average Score: -40.44 	steps: 207041.00
Episode 455	Average Score: -40.76 	steps: 208041.00
Episode 456	Average Score: -40.66 	steps: 209041.00
Episode 457	Average Score: -40.73 	steps: 210041.00
Episode 458	Average Score: -41.51 	steps: 210177.00
Episode 459	Average Score: -39.82 	steps: 211177.00
Episode 460	Average Score: -40.87 	steps: 211322.00
Episode 461	Average Score: -40.86 	steps: 212322.00
Episode 462	Average Score: -41.39 	steps: 213322.00
Episode 463	Average Score: -41.70 	steps: 213523.00
Episode 464	Average Score: -41.94 	steps: 214523.00
Episode 465	Average Score: -43.72 	steps: 214634.00
Episode 466	Average Score: -44.11 	steps: 215634.00
Episode 467	Average Score: -44.42 	steps: 216634.00
Episode 468	Average Score: -44.30 	steps: 217634.00
Episode 469	Average Score: -44.45 	steps: 218634.00
Episode 470	Average Score: -43.95 	steps: 219634.00
Episode 471	Average Score: -44.67 	steps: 220634.00
Episode 472	Average Score: -45.51 	steps: 220776.00
Episode 473	Average Score: -45.29 	steps: 220919.00
Episode 474	Average Score: -45.53 	steps: 221919.00
Episode 475	Average Score: -43.60 	steps: 222919.00
Episode 476	Average Score: -43.81 	steps: 223919.00
Episode 477	Average Score: -43.06 	steps: 224919.00
Episode 478	Average Score: -42.79 	steps: 225919.00
Episode 479	Average Score: -42.68 	steps: 226919.00
Episode 480	Average Score: -43.11 	steps: 227919.00
Episode 481	Average Score: -42.72 	steps: 228919.00
Episode 482	Average Score: -43.29 	steps: 229919.00
Episode 483	Average Score: -42.74 	steps: 230919.00
Episode 484	Average Score: -42.77 	steps: 231919.00
Episode 485	Average Score: -43.29 	steps: 232092.00
Episode 486	Average Score: -44.47 	steps: 233092.00
Episode 487	Average Score: -44.78 	steps: 234092.00
Episode 488	Average Score: -44.20 	steps: 235092.00
Episode 489	Average Score: -44.38 	steps: 236092.00
Episode 490	Average Score: -44.22 	steps: 237092.00
Episode 491	Average Score: -44.46 	steps: 237512.00
Episode 492	Average Score: -43.84 	steps: 238512.00
Episode 493	Average Score: -43.56 	steps: 239512.00
Episode 494	Average Score: -43.29 	steps: 240512.00
Episode 495	Average Score: -44.22 	steps: 241228.00
Episode 496	Average Score: -43.94 	steps: 242228.00
Episode 497	Average Score: -44.44 	steps: 243228.00
Episode 498	Average Score: -44.50 	steps: 244228.00
Episode 499	Average Score: -43.89 	steps: 245228.00
Episode 500	Average Score: -44.35 	steps: 246228.00
Episode 500	Average Score: -44.35 	steps: 246228.00

Episode 501	Average Score: -43.86 	steps: 247228.00
Episode 502	Average Score: -43.46 	steps: 248228.00
Episode 503	Average Score: -43.23 	steps: 249228.00
Episode 504	Average Score: -43.07 	steps: 250228.00
Episode 505	Average Score: -43.06 	steps: 251228.00
Episode 506	Average Score: -42.27 	steps: 252228.00
Episode 507	Average Score: -41.94 	steps: 253228.00
Episode 508	Average Score: -41.93 	steps: 254228.00
Episode 509	Average Score: -41.15 	steps: 255228.00
Episode 510	Average Score: -40.87 	steps: 256228.00
Episode 511	Average Score: -40.43 	steps: 257228.00
Episode 512	Average Score: -40.50 	steps: 258228.00
Episode 513	Average Score: -40.57 	steps: 259228.00
Episode 514	Average Score: -39.67 	steps: 260228.00
Episode 515	Average Score: -40.96 	steps: 261228.00
Episode 516	Average Score: -40.78 	steps: 262228.00
Episode 517	Average Score: -40.47 	steps: 263228.00
Episode 518	Average Score: -40.50 	steps: 264228.00
Episode 519	Average Score: -39.56 	steps: 265228.00
Episode 520	Average Score: -39.31 	steps: 266228.00
Episode 521	Average Score: -39.34 	steps: 267228.00
Episode 522	Average Score: -37.73 	steps: 267977.00
Episode 523	Average Score: -37.64 	steps: 268977.00
Episode 524	Average Score: -37.29 	steps: 269977.00
Episode 525	Average Score: -36.95 	steps: 270977.00
Episode 526	Average Score: -36.54 	steps: 271977.00
Episode 527	Average Score: -37.83 	steps: 272977.00
Episode 528	Average Score: -35.81 	steps: 273977.00
Episode 529	Average Score: -35.44 	steps: 274977.00
Episode 530	Average Score: -35.71 	steps: 275977.00
Episode 531	Average Score: -33.92 	steps: 276666.00
Episode 532	Average Score: -33.85 	steps: 277666.00
Episode 533	Average Score: -33.31 	steps: 278666.00
Episode 534	Average Score: -33.24 	steps: 279666.00
Episode 535	Average Score: -33.38 	steps: 280666.00
Episode 536	Average Score: -35.42 	steps: 281666.00
Episode 537	Average Score: -36.17 	steps: 282666.00
Episode 538	Average Score: -36.33 	steps: 283666.00
Episode 539	Average Score: -37.36 	steps: 284666.00
Episode 540	Average Score: -37.23 	steps: 285666.00
Episode 541	Average Score: -39.08 	steps: 286666.00
Episode 542	Average Score: -38.24 	steps: 287666.00
Episode 543	Average Score: -38.34 	steps: 288666.00
Episode 544	Average Score: -38.55 	steps: 289666.00
Episode 545	Average Score: -38.00 	steps: 290666.00
Episode 546	Average Score: -39.46 	steps: 291666.00
Episode 547	Average Score: -37.18 	steps: 292370.00
Episode 548	Average Score: -36.37 	steps: 293370.00
Episode 549	Average Score: -36.00 	steps: 294370.00
Episode 550	Average Score: -35.55 	steps: 295370.00
Episode 551	Average Score: -35.65 	steps: 296370.00
Episode 552	Average Score: -33.26 	steps: 297370.00
Episode 553	Average Score: -32.46 	steps: 298352.00
Episode 554	Average Score: -31.89 	steps: 299352.00
Episode 555	Average Score: -30.97 	steps: 300352.00
Episode 556	Average Score: -30.62 	steps: 301352.00
Episode 557	Average Score: -30.77 	steps: 302352.00
Episode 558	Average Score: -29.91 	steps: 303352.00
Episode 559	Average Score: -30.43 	steps: 304352.00
Episode 560	Average Score: -29.47 	steps: 305352.00
Episode 561	Average Score: -29.61 	steps: 306352.00
Episode 562	Average Score: -29.61 	steps: 307352.00
Episode 563	Average Score: -28.85 	steps: 308352.00
Episode 564	Average Score: -29.29 	steps: 309352.00
Episode 565	Average Score: -28.44 	steps: 310352.00
Episode 566	Average Score: -27.78 	steps: 311352.00
Episode 567	Average Score: -27.65 	steps: 312352.00
Episode 568	Average Score: -27.25 	steps: 313352.00
Episode 569	Average Score: -27.25 	steps: 314352.00
Episode 570	Average Score: -27.22 	steps: 315352.00
Episode 571	Average Score: -27.34 	steps: 316352.00
Episode 572	Average Score: -26.70 	steps: 317352.00
Episode 573	Average Score: -25.51 	steps: 318352.00
Episode 574	Average Score: -24.71 	steps: 319352.00
Episode 575	Average Score: -24.50 	steps: 320352.00
Episode 576	Average Score: -24.16 	steps: 321352.00
Episode 577	Average Score: -24.45 	steps: 322352.00
Episode 578	Average Score: -24.78 	steps: 323352.00
Episode 579	Average Score: -25.16 	steps: 324352.00
